"Temperature","Humidity","Rainfall","WindSpeed","SolarRadiation","SoilMoisture","SoilTemperature","AirPressure","DewPoint","VaporPressureDeficit","LeafWetness","CanopyTemperature","Evapotranspiration","SoilpH","SoilNitrogen","SoilPhosphorus","SoilPotassium","SoilOrganicMatter","SoilCalcium","SoilMagnesium","SoilSodium","SoilChloride","SoilSulfur","SoilIron","SoilManganese","SoilCopper","SoilZinc","SoilBoron","SoilAluminum","SoilCationExchangeCapacity","SoilElectricalConductivity","SoilCarbon","SoilNitrate","SoilAmmonium","SoilMoistureContent","SoilBulkDensity","SoilPorosity","SoilWaterHoldingCapacity","SoilEnzymeActivity","SoilRespiration","SoilTextureSand","SoilTextureSilt","SoilTextureClay","BacteriaCount","FungiCount","ActinomycetesCount","NematodeCount","ProtozoaCount","MicrobialBiomassCarbon","MicrobialBiomassNitrogen","LeafAreaIndex","LevelOfDisease","Severity"
31.1204089871973,89.5674256770872,160.082778708743,7.40100771188736,256.398899167293,41.2533655297011,16.5933863667488,1018.63070228824,10.8943413397522,0.153276474447921,5.00941679254174,22.0500547997883,5.43064552100773,6.21160646618755,30.0484169487662,9.17964311600361,60.5941294369614,2.44450608616091,794.83213603637,66.291199574019,58.0678853753769,68.0678029255955,9.19644529079391,1.14903550573291,3.36998073533128,0.35689704561468,0.313153235572645,0.0383038015468564,96.6791719870279,12.0147553920862,1.62500549387187,1.74334408377391,2.84622208932219,2.17615568803109,33.7123742792755,1.14325897885933,41.7552116368288,34.9059507641545,64.5486565710833,37.0067587404649,39.8382724355906,23.8523340038955,36.3093935605139,999658,99945,500164,1016,9881,398.214442520578,43.869396035262,1.62332703283644,"medium",0.77390468477502
26.7990691352868,48.7142344284803,58.01701778857,8.5007716936525,242.801420544259,16.1237999098375,23.6517128729475,1002.05998822204,12.6957038491574,0.296058640815318,15.1166035495698,23.5940477045081,3.60035215172324,6.27253621860583,35.7297312125999,9.27627216686462,30.4225526670714,1.1450872951924,181.965008502399,41.9940107878592,7.55921117866566,10.8126246257603,30.7674150657513,3.74351097809352,1.65295527002644,0.657133027914893,1.18574048350107,0.0804875447745941,50.5109478054054,12.2591830932682,0.733061001636088,1.39968987474442,4.90374708946523,2.86056049827125,65.7139144605026,1.33070197389887,59.256675229927,32.6229737182727,55.3052768613028,51.7505731727586,49.4909266941249,10.0190566340461,40.4900166718289,1000182,100324,499896,1035,9959,392.668818052833,54.5665584890422,3.51193503084982,"absent",0
27.0038572529703,71.9020191277377,63.4311076942984,14.3093822419178,202.858748289407,78.5712284734473,18.7087028335315,1011.08745969419,17.3950763261407,2.65286236652173,16.2765810806304,26.9637421966145,6.11245215838935,5.51699543153209,20.9600407109267,22.926432358568,35.5150324209936,1.60018482487889,177.192742585658,92.0762321829616,21.8721840176168,92.6613106155076,5.2348202480177,10.935781102731,1.33745384024104,1.23728172724221,0.449853444065774,0.466248974248834,75.679440851622,8.9681858621364,0.0329025331884623,1.51110889329159,17.1113510759126,7.23527805119045,22.5085207028314,1.30327133550033,58.2954687635746,28.7611006476281,67.5677457243832,62.1288979593964,61.5668812347576,60.202422440052,0,1001303,100159,499806,1060,9937,538.842671653914,49.7313053920191,1.76410602967933,"medium",0.965463916345218
25.5534135797256,72.6019788067788,122.602531029562,2.70929722697474,155.231052958555,62.2923681046814,19.7730108755492,1011.90131114172,10.9680800691845,1.04303620988503,7.24760900437832,23.9354932256985,4.37001023310478,6.82640959372598,8.88214324063723,10.8546230877798,25.3108537857614,2.68090190600634,375.560759384672,55.4380721758597,40.4487335268501,80.1990525193793,6.75709866657466,20.637790042452,1.50072148153846,1.64103452949232,2.78901625944511,0.0768722939911142,57.2592163261331,14.1608503723675,1.23450402729213,1.13660997066717,19.2681566046476,3.92568846153512,57.4695453979075,1.36298737225987,46.5788887407141,21.8552586472149,51.3870959887631,44.4719212827579,24.8971697641537,58.9375884877518,16.1652417480946,999879,100020,499168,1007,10105,557.70254112714,58.3404539067814,1.36154962917481,"medium",0.518401352948326
22.2207943262296,99.4510908285156,67.9894038315357,5.79702871385962,254.807356462724,75.0772572355345,20.5869376833062,1032.23707084851,21.1392902347324,1.82092789327726,11.8821075093001,18.4089426627073,5.86656684185466,6.01384778383396,17.8684218986801,7.97755895378462,25.1631916761458,1.67490704205229,159.857617272491,68.2806315457245,66.9721080229457,44.193466498538,4.40903388155008,7.94240621168838,4.16922098037626,0.571907273590179,1.57109190623361,0.406318363241601,86.708248237163,13.3322295809708,1.13660941831768,1.43721973790609,0.682359977691461,3.15215833623947,99.0176284918562,1.39583271639632,50.4167012363623,40.8999246278354,58.478186648603,32.8273601540943,42.225022255443,50.3367780847475,7.43819965980947,1000280,100196,500291,996,10088,460.443255698107,39.0705199517161,3.36639914827759,"high",0.764348039670453
33.9345656840154,43.3832972566597,171.383748498342,6.45775470184162,247.083919539675,12.3092661844566,19.6070452379325,1010.22981616262,12.5752342406662,2.50229169032536,9.8469057418406,19.7494218740096,3.05559294796642,6.1098585253991,30.8684332626495,6.84674389161364,14.2309006678974,2.22584042951848,123.028438986768,64.9073375314446,9.36659737212388,29.5449277440118,7.5898991179535,10.6636202124833,1.68093756049845,0.908841045908921,4.39798846877588,0.200276214089517,94.1820926267332,13.6449000389679,3.17300230171531,1.8661187154698,23.6436539827488,2.97255652736236,85.146059282124,1.34251780378211,53.417544199733,40.1260291272898,46.398776125175,47.2396935785469,38.9023238280788,26.0036208806559,35.0940552912652,1000213,99439,499342,1027,10080,559.520790441748,52.1606458456621,3.59197995559541,"absent",0
27.4892523911462,82.7373409224674,102.198255227885,12.7433530893177,152.122118241822,8.9571540011093,14.6473005442896,1006.45121786244,5.80098861424901,4.78475147858262,7.22216407209635,22.3010932237172,5.32281625024513,7.12757915552937,18.8399520278892,6.35367469803016,48.6454899117077,1.34466636196053,577.209458816031,154.839002816446,22.6418602992723,220.633750101319,13.2739422752654,5.14940270050631,1.03536383488513,0.375323471685679,2.68087662959542,0.234220742902535,190.355615529445,12.3501719308114,1.19962588697672,1.44499887893729,23.6976791520287,18.0492865434646,55.7846606476232,1.26652866545208,49.4837636876462,32.2140531519891,43.184082370721,42.2198469202935,68.9932479476556,29.3835686286911,1.62318342365324,999268,99793,499704,912,10080,622.318413540076,47.0243443617283,4.07845981593439,"low",0.295531408408868
15.1669142168518,46.9671136001125,50.3954269332765,0.503874456044286,240.786733096139,92.8775723557919,28.5311581962974,999.243286434287,14.3986229562381,4.42766407388262,7.45861220732331,33.9707348177928,4.5065097793619,5.94493442139381,9.78644835634471,3.8681361654505,22.0091986956742,1.77805054010053,656.495697565463,111.763275444177,59.1333492549902,59.0186105686363,7.37016795316215,16.776025924932,1.66826910236114,0.297910377722353,1.00815648214432,0.517275540261563,174.310335509145,16.339823716953,1.10454263351858,1.28867800663122,22.6350195506397,6.84130742015246,51.1331853689626,1.2529964885846,52.6544988203072,36.302175123396,37.8325827218439,54.0934755914469,14.4994110567495,63.3018893841654,22.1986995590851,999350,100155,500828,1032,9989,464.698242171835,42.2401522839428,3.61420715477037,"medium",0.59042891364305
28.5067795078184,52.9216554015875,88.8728509630979,0.335385887883604,167.267799771235,26.8996932078153,16.4712049717626,1005.54015119811,17.4866478388868,3.49969545728527,22.7546356413513,16.6992598480531,3.88204349297775,7.15601180383381,10.7504187348502,7.10754404125723,19.2458978476826,2.95474133003776,163.890804729351,103.538108575615,30.44015223858,75.7141072151694,21.5846133482369,10.3081776349333,2.23664595031398,1.52605457359115,2.29649636400739,0.211404477110841,74.3983718092845,11.303554782483,3.84501305036247,1.64360106436167,5.55151356119323,5.47479546171897,81.5121322404593,1.42617318888628,47.4039291571976,27.2621606200641,54.2139335775974,24.3795459371567,55.1949918596074,50.0479751545936,0,999756,99925,500261,1010,9951,402.953465507464,60.4542046064485,3.63546483510667,"low",0.243866483341542
22.6360429613603,30.2474846271798,126.307025462924,4.91298586945049,176.649753139204,60.6442788150162,15.5484218797528,1013.36946726391,19.2743480225466,3.11181545490399,12.5612721070647,22.9433206704711,2.60521752712891,7.13703564743518,12.4631232381623,5.43085184632516,36.7363490849669,2.03055729646724,331.635830390156,119.774391908896,26.6489562762079,75.304642238234,12.4604965080931,3.0519060631534,2.60876936961432,0.796207757280566,1.71750451302388,0.0900805028587709,196.108498285582,11.3971051189524,3.13197331130505,0.932357507492827,6.7140366569359,6.7577587201928,18.9608773216605,1.2460382651769,54.7072112897138,35.6189154408586,46.92008101014,50.1651113871718,63.0873776087537,51.1490173172206,0,1000805,100066,499026,998,9855,212.937693114846,53.8459637459521,3.08653438347714,"low",0.145787080230522
19.6608814700658,99.8196900519542,158.497452797409,5.13465933152474,184.183860844356,49.7058343375102,12.9415585317124,1007.6247337445,6.59754314625259,4.71587715670466,12.3169189151376,19.6613052860947,4.91025051578965,7.19386404136007,8.13695373272778,10.9684202262773,42.2440370690227,0.924626175674656,51.6344527459094,94.2694602735842,59.3312664425908,21.3820372728704,29.6170595269205,2.65253472368494,1.26369724628701,0.50806591483024,1.92099340903425,0.0697879109326086,54.2402121795538,21.1609068475037,0.0243448596447706,1.50714590988296,2.96653552390004,13.4169046177791,63.9154050499201,1.42405587994915,56.8696177102187,30.3255068715223,46.4800066408115,63.3384507459528,10.1043048501015,50.8082644408569,39.0874307090417,1000826,99817,500632,985,9930,560.382835473417,60.3706121992407,4.41292339950555,"medium",0.63114589726341
23.9101254267085,60.6641653063707,93.069173463445,13.187005945947,285.30654818623,85.704463487491,22.3156041716227,1028.48769092662,13.0829849054803,2.75976752396673,16.0825501307845,17.8762745196935,3.55028808029922,6.89225005634247,12.0386200164725,12.1382076407426,9.32415527106481,3.10941993701097,293.613501835281,72.9016637454474,39.3180634034556,51.4662927584057,6.81286839115782,26.8374887267565,6.13168357509021,0.337069305535715,2.48748807810022,0.246795094252107,127.698061177766,11.0877306798355,1.17721395008266,0.95049092685887,2.29698474841399,2.39336740780268,56.6999914357439,1.25552488176539,45.160027921493,33.8102202922061,47.2219339257935,52.576200358924,18.5993019118905,43.3434368763119,38.0572612117976,1000115,99703,500286,1050,10038,609.226686205339,42.7923075187915,3.12159567775254,"medium",0.674796945209323
19.8699777584638,99.8382121440955,70.4080426736562,8.46995791420341,194.8700734515,43.3515241602436,15.4941057338742,1007.76843569257,21.0330625742536,3.04086934425868,3.3813327010721,21.3189474060222,5.23410691875636,6.42182706090288,14.4312823133978,4.52520382413807,19.8722194880024,2.27807451819589,628.677915138749,58.536752598538,35.1294300129995,50.650488623673,21.1331592588617,3.82004042944484,2.69500523476072,2.92922033718759,2.53980997308925,0.905981467746584,157.928507305721,14.9043182503606,1.32260734029114,1.33437614813962,22.8187915294095,6.79666843965352,47.4949557799846,1.31446613313453,60.627142048189,33.6653407644265,39.7859968029755,45.253038858638,41.4898545807227,43.497395995073,15.0127494242042,1001462,99766,498584,1008,10188,628.954517143636,57.4677085641765,3.90614822291403,"medium",0.537217875796417
21.3555438535443,43.7703418405727,60.2516606801155,1.87170890159905,191.317771546181,65.104519482702,17.6940477722509,1006.04178917337,19.3228438058307,1.05181338498369,4.65938599593937,12.6559080624597,3.85263707099238,6.88409326709207,7.10535827483787,18.1530757863519,27.9912724470745,2.91600475514383,328.282741900104,90.8219693986123,17.9269253523255,88.4369382365319,6.82693420490531,12.7547186841771,2.69422673299188,0.864522986239855,2.84916212262278,0.486395600559952,97.8912000769845,19.9564145803587,3.76235818024725,1.43538850077764,7.1043881293491,6.59796307837339,3.38167371228337,1.3140830779083,51.7503837612109,29.5188695214247,48.8386758250096,43.5170696140127,10.8582610916346,26.4847531588748,62.6569857494906,1001259,100148,499737,977,10095,488.05222112192,63.8166724742299,1.56590404357569,"low",0.336201862968326
21.8748036607537,37.8033757023513,202.7435167794,0.92551032314077,221.990579164314,29.3168142670766,20.6746595345491,1002.83803857676,18.5064258183531,3.78674609120935,11.6478758845478,19.3673473927854,3.79899523496052,6.83535596206365,6.42708100154214,17.8396983437806,19.4084949590074,2.0536496802328,227.367014542521,129.479942116144,18.6653631123968,34.8809287209965,25.2053143844966,9.14666183912073,1.33673014315381,2.33420244174593,1.11991821149713,0.407541319133975,51.4144097228389,17.2028895591735,0.93320562876761,1.51535295974796,4.95410739212407,1.9286377598243,17.4504247494042,1.10068913525587,63.0274560420299,26.1670649245833,35.0531504629975,46.2355484907053,32.6546859974042,45.1427289983258,22.2025850042701,999959,99965,500465,1021,10031,563.619773956441,58.6795118440035,1.80205887333974,"absent",0
16.5665334462879,47.5515515380539,71.2559573269593,1.7467198963277,131.118837093616,45.6890605622903,18.0958207000333,1021.79370648743,12.5475102288173,4.11399891134351,6.81607785075903,20.9386780150875,5.22886172462713,5.96480116510249,66.789481926375,12.2841813747306,40.6912040138317,1.55645389887208,246.928388338862,120.541081322655,13.711032836499,76.8870050674622,0.828838557161484,10.4503510468653,1.72161406704974,1.09614907114227,0.797074880900871,0.0497794115293066,72.8227355622021,13.5613861954825,0.318348439410329,1.43533104858256,10.3532064347389,3.75192838964092,39.0929653542116,1.39461541812725,48.1762630225473,28.7552531525394,61.3710037079261,40.5518806175136,38.6135422019288,32.4806778272614,28.9057799708098,999371,100284,499705,946,10005,462.949059539259,48.2078242881856,3.98507679401089,"low",0.325024814124423
29.1889352224726,77.633362216875,93.9059122320285,12.5380726112053,138.501528091603,11.4815560402349,18.8735850382698,1022.53173768899,11.2871240239474,3.93430587253533,10.0701971277595,15.3329522641361,4.65072495529298,6.14978092868333,39.1539493196939,10.8073010728556,32.565903787332,1.29088966829247,275.774686656358,282.559221560643,33.543957893388,83.2495314833144,42.4325878181865,6.9050691260015,1.16258143363531,1.03736255841314,3.26983301573459,0.822085978383724,250.13638571037,19.6078206079436,0.617351760156453,1.71274803547259,2.47121791791331,1.94490536308403,24.1524788783863,1.07239824497382,48.7216383306572,23.8284360619499,45.0635059544682,34.9230860748956,67.6469717081636,67.4832253344357,0,1000601,100202,499783,1018,10067,622.613168202972,75.3855778945823,1.61328215274904,"low",0.388483391071781
25.7668655891826,70.4078007722273,300.01517949467,6.19484288734384,115.117586106668,77.3519733687863,20.6622976053028,999.10734565226,15.4896842281974,4.14092473103665,10.7678653467447,24.5317595736232,4.35021088290989,6.59729800041427,16.9355832905517,2.72839678202065,6.8721868064301,1.48804186495228,28.6831228232688,53.3680107271161,43.5598277924833,48.9929516209968,10.544146613999,3.66247622357583,2.86554262068098,0.424534261479317,1.72617446732546,0.8376646543239,176.405024692035,15.5587048131124,3.00021996628493,2.28460256212087,22.1315552270388,3.68495068819948,90.346994320862,1.43811641688485,46.3626049838363,36.4392440153629,51.0031198668792,61.8680301100019,37.0987369585782,11.1075672646984,51.7936957767233,1000506,100098,499494,949,9995,527.988279181062,46.2859357063399,3.62965178211589,"medium",0.588148963749131
19.3093153149403,59.1443107347004,38.8726428205204,14.5264631335158,213.19764395753,93.1509602349252,23.79357891088,1000.23291752273,17.6044157949432,0.0922454358078539,2.96685272455215,30.4461733917163,4.79767237171923,6.32098565137986,20.4195882627695,3.61057133081403,58.2712122406618,2.10357657927692,168.915051361779,248.372057005186,112.993287021411,38.2129006056051,37.1256930173233,4.62846014393737,3.29833737136112,0.502965899868453,1.28727789213739,0.497416385471367,67.4570034275498,9.51522649658051,2.48637999407947,1.25478812648509,4.62440190087763,6.94609733573526,59.1251765144989,1.23128760932194,55.4847547619673,30.0460640642572,48.5629098287461,55.1484611358925,66.6833935538307,21.8130450556055,11.5035613905638,1000368,99971,500009,992,10072,467.48083374151,47.4418457710023,4.3060679541704,"medium",0.868691624453564
31.2690746053496,81.0426870500669,186.715240806293,10.553418280324,230.578911380893,13.4944601450115,29.8748847750672,1022.17183422414,13.2341370574542,1.86901436420158,1.32194438762963,31.3060555450852,4.7641968478643,6.73294622730922,70.1097418483565,21.2048610687607,42.9829366987973,2.41818805797176,171.351964013865,72.4490102023313,10.5657785130123,36.9956863308866,25.1140415889159,3.36298006181512,1.54759235085481,3.042423537736,4.02045316894004,0.440916634068634,105.747307568508,15.1244419180874,0.496268950402737,1.38933267792891,9.03051828224241,3.5324746315521,42.817292152904,1.18469250484432,55.5267366428847,20.5167538942699,45.0055148612534,38.0614600732131,20.1255318988115,24.0039408113807,55.8705272898078,999178,100473,500426,943,10118,502.572631859394,56.5145720066411,4.47964249628477,"low",0.190715071274262
27.1323211073841,70.1932813110761,167.998062707627,4.0323553152848,202.517237304664,78.0183490831405,15.1013840580962,1030.47423883473,14.338682609053,4.03285408625379,4.38989338651299,24.9226709987428,5.83358023838632,6.42735112629787,45.5976043842789,4.3642446909171,19.6656149852194,2.01110480480095,471.885813214534,35.9518728392821,50.8615434369467,131.107551964679,8.2687532556606,1.31520962187163,2.57820115611758,1.24804031405036,0.39528301793225,0.247947454184418,119.898596967932,13.7108277916713,2.06729582697153,2.26053957251415,1.26541268791817,3.25948389344581,81.9823728175834,1.14121632461884,56.1207777488994,32.8330969252303,46.1920299904679,54.3588389333361,56.4344564732164,24.4277245970443,19.1378189297393,999767,99924,499033,1008,9864,493.672829400983,57.1657028892641,4.39878868197351,"medium",0.783568711423022
23.5246425850386,70.434460430406,63.6876414066846,13.3768650982529,236.169218041274,7.59743065573275,25.3941695631567,1004.98161289743,19.6645203543215,3.90034056152217,10.8512535709888,21.4570265836145,6.32910771911955,6.01887814780375,21.1857154327639,13.0049618381063,50.5883069906199,1.7671645002141,158.559465888864,208.337860360276,23.1531124536723,63.082938777905,3.63389928901009,15.3954492151941,2.92872768602452,1.28153690390565,2.8643866278646,0.382614307208457,78.5672038831748,14.3606618079784,2.69704726245254,1.16967559968876,18.3363148368962,5.05637162345572,8.23984071612358,1.32740420232516,53.690915227097,31.6781282178944,51.7617398759758,56.5793232792988,43.5770804574713,34.4264075811952,21.9965119613335,999866,99593,500882,1010,9947,532.005240656241,55.7591357162858,3.42929385895502,"low",0.236119586810494
29.4756283052251,71.2999389204197,21.0687607349291,9.73021242767572,227.682326014177,86.5204384783283,24.1628878077501,996.465858249858,18.7030095218416,3.48858524579555,2.17528398893774,24.6335347248532,4.26293398940359,7.29230198222297,17.3710219577998,8.73364380818703,62.926581184539,2.40938714259707,115.84093615533,72.9516225849208,74.6267795218235,57.4646495208039,30.4371689151527,5.04196478793321,1.77334232829108,0.397820485248294,2.62268676672111,0.225825652498352,76.1708888601239,16.2306926181978,1.55164716858417,1.91617758864913,5.63822954372909,7.18992927696241,34.8296948708594,1.15054568835961,47.5099887390991,30.426505167716,44.4101088052891,57.1601107774447,58.4092829562724,66.1958714015782,0,998921,99746,499914,983,9757,404.338058888212,44.7731423782085,2.65559338672522,"high",0.770178777782185
